Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code
GBR	UNITED KINGDOM	GBR							
BUS	COMPANY						BUS		
BUSMED	COMPANY						BUS	MED	
CAN	CALGARY	CAN							
CVL	COMMUNITY						CVL		
GBR	LONDON	GBR							
HLH	PHYSICIAN						HLH		
HLH	PHYSICIAN						HLH		
MED	MAGAZINE						MED		
MNCNLD	RABOBANK	NLD					MNC		
MNCNLD	RABOBANK	NLD					MNC		
MNCNLD	RABOBANK	NLD					MNC		
NRMUFO050	SCIENTOLOGY				NRM				
POL	POLAND	POL							
RUS	RUSSIAN	RUS							
USA	UNITED STATES OF AMERICA	USA							
									
USA	THE US	USA							
									
BUS	BUSINESS						BUS		
									
									
									
RUS	RUSSIA	RUS							
RUS	RUSSIA	RUS							
CZE	CZECH REPUBLIC	CZE							
CZE	CZECH REPUBLIC	CZE							
									
									
									
AUS	AUSTRALIA	AUS							
EDU	SCHOOL						EDU		
FRA	CHAMPAGNE	FRA							
GOV	GOVERNMENT						GOV		
HLH	DOCTOR						HLH		
NGO	ROTARY CLUB						NGO		
PAN	PANAMA	PAN							
PTY	POLITICAL PARTY								
USA	PHOENIX	USA							
									
									
									
									
BUS	INDUSTRY						BUS		
EDU	STUDENT						EDU		
FRA	CHAMPAGNE	FRA							
									
									
CVL	COMMUNITY						CVL		
ESP	SPAIN	ESP							
GRC	DORIS	GRC							
GRC	DORIS	GRC							
									
USA	FLORIDA	USA							
									
									
									
COP	POLICE						COP		
EUR	EUROPE	EUR							
BEL	BELGIUM	BEL							
BEL	BELGIUM	BEL							
									
									
									
CAN	CANADA	CAN							
KWT	KUWAIT CITY	KWT							
EDU	STUDENT						EDU		
USA	CALIF	USA							
USA	CALIFORNIA	USA							
ESP	SPAIN	ESP							
ESTGOV	ESTONIA	EST					GOV		
REF	REFUGEE						REF		
REF	REFUGEE						REF		
BUS	COMPANY						BUS		
COP	POLICE						COP		
GOV	GOVERNMENT						GOV		
IRL	IRISH	IRL							
IRL	IRISH	IRL							
JUD	JUDGE						JUD		
									
									
CAN	CANADA	CAN							
DOMGOV	DOMINICAN	DOM					GOV		
EDU	UNIVERSITY						EDU		
ISR	ISRAEL	ISR							
LEG	PARLIAMENT						LEG		
OPP	ACTIVIST						OPP		
OPP	ACTIVIST						OPP		
RUS	RUSSIA	RUS							
USA	SAN FRANCISCO	USA							
									
BUS	BUSINESS						BUS		
CVL	COMMUNITY						CVL		
CVL	COMMUNITY						CVL		
EDU	SCHOOL						EDU		
									
									
CVL	SCIENTIST						CVL		
HUNGOV	HUNGARY	HUN					GOV		
PTY	POLITICIAN								
UKR	UKRAINE	UKR							
									
CVL	SCIENTIST						CVL		
HUN	HUNGARIAN	HUN							
PTY	POLITICIAN								
									
ISR	ISRAELI	ISR							
JUD	PROSECUTOR						JUD		
JUD	DISTRICT COURT						JUD		
									
									
									
									
GBR	BRITISH	GBR							
GBR	BRITISH	GBR							
LAB	WORKER						LAB		
LAB	WORKER						LAB		
LAB	WORKER						LAB		
PHL	PHILIPPINE	PHL							
PHL	PHILIPPINE	PHL							
ISRREF	ISRAEL	ISR					REF		
NGOPALHRI	AL HAQ			PAL			NGO	HRI	
SET	SETTLER						SET		
									
BUS	COMPANY						BUS		
CRM	FELON						CRM		
CRM	CRIMINAL						CRM		
GBR	BRITAIN	GBR							
GOV	GOVERNMENT						GOV		
									
									
FRA	FRANCE	FRA							
EDU	UNIVERSITY						EDU		
GOVMED	MINIST OF INFORMATION						GOV	MED	
									
									
									
									
PTY	POLITICIAN								
hni	HANI			hni					
hni	HANI			hni					
									
									
RUS	RUSSIA	RUS							
COP	SECURITY OFFICER						COP		
									
									
BUS	COMPANY						BUS		
BUS	BUSINESS						BUS		
ISR	ISRAEL	ISR							
PSE	PALESTINIAN	PSE							
GOV	GOVERNMENT						GOV		
GOV	GOVERNMENT						GOV		
NLDCVL	DUTCH	NLD					CVL		
UKR	UKRAINIAN	UKR							
UKR	UKRAINIAN	UKR							
UKR	UKRAINE	UKR							
UKR	UKRAINIAN	UKR							
UKR	UKRAINIAN	UKR							
									
									
									
									
EDU	COLLEGE						EDU		
									
BUS	BUSINESS						BUS		
LAB	WORKER						LAB		
LAB	WORKER						LAB		
LAB	WORKER						LAB		
USA	WISCONSIN	USA							
									
ISRREF	ISRAEL	ISR					REF		
NGOPALHRI	AL HAQ			PAL			NGO	HRI	
PSEREF	PALESTINIAN	PSE					REF		
									
PRK	NORTH KOREA	PRK							
PRK	NORTH KOREA	PRK							
UKR	UKRAINE	UKR							
									
									
HUN	HUNGARY	HUN							
									
CHRPRO332	CHRISTIAN CHURCH				CHR	PRO			
CUB	CUBA	CUB							
DEU	COLOGNE	DEU							
ELI	ACTOR						ELI		
JEW	JEWISH				JEW				
									
JEW	RABBI				JEW				
LEG	PARLIAMENT						LEG		
kas	KASHMIRI			kas					
MIL	SECURITY PERSONNEL						MIL		
									
CANELI	CANADA	CAN					ELI		
GOV	PREMIER						GOV		
									
									
EDU	SCHOOL						EDU		
NZL	AUCKLAND	NZL							
BMU	BERMUDA	BMU							
CAN	CANADA	CAN							
CRM	CRIMINAL						CRM		
EDU	STUDENT						EDU		
HLH	HOSPITAL						HLH		
JUDCOP	JUDICIARY						JUD	COP	
LBN	TYRE	LBN							
MNCBMU	FRONTLINE LTD	BMU					MNC		
MNCBMU	FRONTLINE LTD	BMU					MNC		
PHLREL	CEBU	PHL							
REF	ASYLUM SEEKER						REF		
USA	THE US	USA							
USA	WASHINGTON	USA							
									
ROU	ROMANIA								
ROU	ROMANIA								
RUS	RUSSIA	RUS							
RUS	RUSSIA	RUS							
									
									
AFR	AFRICA	AFR							
IDN	INDONESIA	IDN							
IDN	INDONESIA	IDN							
JUD	HIGH COURT						JUD		
LAB	EMPLOYEE						LAB		
MNCIRL	RYANAIR	IRL					MNC		
JUD	ATTORNEY						JUD		
									
									
									
CHN	CHINA	CHN							
GOV	GOVERNMENT						GOV		
HLH	DOCTOR						HLH		
LEG	DELEGATE						LEG		
PTY	POLITICIAN								
USA	THE US	USA							
USA	UNITED STATES	USA							
GOV	MINIST						GOV		
PRT	PORTUGAL	PRT							
									
									
BUS	BUSINESS						BUS		
CAN	CANADA	CAN							
USA	THE US	USA							
CHN	CHINA	CHN							
									
GBR	LONDON	GBR							
MNCJPN	HONDA	JPN					MNC		
PHL	CEBU	PHL							
PHL	CEBU	PHL							
USA	WASHINGTON	USA							
COP	POLICE						COP		
									
									
AGR	GRANGER						AGR		
EUR	EUROPE	EUR							
PHL	CEBU	PHL							
RUS	RUSSIAN	RUS							
USA	UNITED STATES	USA							
USAAGR	UNITED STATES	USA					AGR		
FRA	FRENCH	FRA							
POL	POLAND	POL							
UKR	UKRAINE	UKR							
POL	POLAND	POL							
									
									
HLH	HOSPITAL						HLH		
JEW	JUDAISM				JEW				
LAB	EMPLOYEE						LAB		
USA	UNITED STATES	USA							
USA	UNITED STATES	USA							
									
PRK	NORTH KOREA	PRK							
PRK	NORTH KOREA	PRK							
RUS	RUSSIA	RUS							
EDU	STUDENT						EDU		
NMR	NORTH AMERICA	NMR							
NMR	NORTH AMERICA	NMR							
USA	UNITED STATES	USA							
DEU	GERMANY	DEU							
RUSGOV	VLADIMIR PUTIN	RUS					GOV		
RUSGOV	VLADIMIR PUTIN	RUS					GOV		
RUSGOV	VLADIMIR PUTIN	RUS					GOV		
RUSGOV	VLADIMIR PUTIN	RUS					GOV		
GOV	DIPLOMAT						GOV		
GOV	CHIEF EXECUTIVE						GOV		
GBR	WELSH	GBR							
									
									
									
									
									
CHN	CHINA	CHN							
DEU	GERMAN	DEU							
DEU	GERMAN	DEU							
DEU	GERMANY	DEU							
HLH	DOCTOR						HLH		
HLH	DOCTOR						HLH		
MNG	MONGOLIAN	MNG							
POL	POLAND	POL							
SLV	EL SALVADOR	SLV							
SLV	EL SALVADOR	SLV							
UKR	UKRAINE	UKR							
UKR	UKRAINE	UKR							
UKR	UKRAINE	UKR							
UKR	UKRAINE	UKR							
USA	UNITED STATES	USA							
									
									
DEU	GERMAN	DEU							
DEU	GERMAN	DEU							
POL	POLAND	POL							
POL	POLAND	POL							
POL	POLAND	POL							
LAB	EMPLOYEE						LAB		
LAB	EMPLOYEE						LAB		
USA	THE US	USA							
									
USA	UNITED STATES	USA							
									
									
EDU	STUDENT						EDU		
BUS	INDUSTRY						BUS		
									
									
CVL	POPULATION						CVL		
EDU	STUDENT						EDU		
BUS	COMPANIES						BUS		
EDU	SCHOOL						EDU		
									
DEU	GERMANY	DEU							
									
CAN	CANADA	CAN							
CHN	CHINESE	CHN							
CHN	CHINESE	CHN							
GOV	MINIST						GOV		
									
									
									
NMR	NORTH AMERICA	NMR							
NMR	NORTH AMERICA	NMR							
NMRGOV	NORTH AMERICA	NMR					GOV		
USA	UNITED STATES	USA							
USA	UNITED STATES	USA							
USAGOV	UNITED STATES	USA					GOV		
									
GOV	GOVERNMENT						GOV		
GOV	GOVERNMENT						GOV		
GOV	GOVERNMENT						GOV		
									
MYS	MALAYSIAN	MYS							
BUS	INVESTOR						BUS		
GBR	UNITED KINGDOM	GBR							
EUR	EUROPE	EUR							
EUR	EUROPE	EUR							
EUR	EUROPE	EUR							
USA	UNITED STATES	USA							
MEX	MEXICO	MEX							
									
COP	POLICE						COP		
COP	POLICE						COP		
									
UKR	UKRAINE	UKR							
DEU	GERMAN	DEU							
DEU	GERMAN	DEU							
POL	POLAND	POL							
UKR	UKRAINE	UKR							
CHE	SWITZERLAND	CHE							
CHE	SWITZERLAND	CHE							
ISR	ISRAEL	ISR							
									
									
KOR	SOUTH KOREA	KOR							
									
FRA	FRENCH	FRA							
FRAGOV	FRENCH	FRA					GOV		
UKR	UKRAINIAN	UKR							
BUS	COMPANY						BUS		
BUS	COMPANY						BUS		
									
									
									
CHN	CHINA	CHN							
									
									
									
									
									
CAN	CANADA	CAN							
CHN	CHINA	CHN							
CHN	CHINA	CHN							
CHR	CHRISTIAN				CHR				
EUR	EUROPE	EUR							
EUR	EUROPE	EUR							
EUR	EUROPE	EUR							
EUR	EUROPE	EUR							
EUR	EUROPE	EUR							
GOV	PRESIDENT						GOV		
GRC	GREECE	GRC							
GRC	GREECE	GRC							
GRC	GREECE	GRC							
GRC	GREECE	GRC							
MEX	MEXICO	MEX							
MEX	MEXICO	MEX							
MEX	MEXICO	MEX							
NMR	NORTH AMERICA	NMR							
NMR	NORTH AMERICA	NMR							
USAEDU	UNITED STATES	USA					EDU		
USA	AMERICAN	USA							
USA	UNITED STATES	USA							
									
MEX	MEXICO	MEX							
									
RUS	RUSSIA	RUS							
									
CAN	MONTREAL	CAN							
CVL	CIVILIAN						CVL		
									
AFR	AFRICA	AFR							
CHRLDS	LATTER DAY SAINTS				CHR	LDS			
CVL	CITIZEN						CVL		
EDU	STUDENT						EDU		
EGY	LUXOR	EGY							
GOV	GOVERNOR						GOV		
GOV	MINIST						GOV		
KHM	CAMBODIA	KHM							
KOR	SEOUL	KOR							
KOR	SEOUL	KOR							
LAB	EMPLOYEE						LAB		
LAB	EMPLOYEE						LAB		
LAB	EMPLOYEE						LAB		
OPP	THE OPPOSITION						OPP		
QAT	QATAR	QAT							
QAT	QATAR	QAT							
SOM	SOMALIA	SOM							
USA	THE US	USA							
mao	MAORI			mao					
nag	NAGA			nag					
MIL	NAVY						MIL		
MIL	NAVY						MIL		
GOV	PRESIDENT						GOV		
									
									
									
EDU	SCHOOL						EDU		
ELI	RETIRED						ELI		
ELI	RETIRED						ELI		
IRQ	IRAQ	IRQ							
MIL	MARINES						MIL		
PNG	PAPUA NEW GUINEA	PNG							
									
BUSBUS	COMPANY						BUS	BUS	
DEU	GERMAN	DEU							
EDU	STUDENT						EDU		
JUD	ADVOCATE						JUD		
JUD	PROSECUTOR						JUD		
REL	BELIEVER								
MIL	NAVY						MIL		
MIL	NAVY						MIL		
OPP	PRISONER						OPP		
									
ARG	ARGENTINA	ARG							
HLH	HOSPITAL						HLH		
JPNOPP	JAPANESE	JPN					OPP		
JUD	FEDERAL COURT						JUD		
LEG	SENATE						LEG		
MCOELI	ALBERT	MCO					ELI		
									
									
BUS	COMPANY						BUS		
GRC	ARCADIA	GRC							
MIL	NAVAL						MIL		
									
									
									
									
CVL	CITIZEN						CVL		
DOM	DOMINICAN REPUBLIC	DOM							
									
									
									
									
									
									
CAN	CANADA	CAN							
GBR	UNITED KINGDOM	GBR							
GOV	CIVIL SERVANT						GOV		
IND	SRINAGAR	IND							
UKR	UKRAINE	UKR							
									
EGYGOV	EGYPT	EGY					GOV		
									
AUS	AUSTRALIA	AUS							
RUS	RUSSIA	RUS							
GOV	AUTHORITIES						GOV		
EDU	STUDENT						EDU		
EDU	STUDENT						EDU		
RUS	RUSSIA	RUS							
UAF	TERRORIST						UAF		
USA	AMERICAN	USA							
									
									
									
									
EDU	STUDENT						EDU		
EDU	STUDENT						EDU		
COP	POLICE						COP		
COP	POLICE						COP		
									
EDU	SCHOOL						EDU		
CVL	COMMUNITY						CVL		
CVL	COMMUNITY						CVL		
CAN	CANADA	CAN							
CAN	CANADA	CAN							
EDU	STUDENT						EDU		
MIL	NAVY						MIL		
									
ISRUAF	ISRAEL	ISR					UAF		
MIL	MILITARY						MIL		
JPNOPP	JAPAN	JPN					OPP		
JPN	JAPANESE	JPN							
									
COP	PRISON						COP		
CVL	COMMUNITY						CVL		
JUDELI	LAWYER						JUD	ELI	
SAU	SAUDI	SAU							
SAUGOV	SAUDI	SAU					GOV		
									
GOV	PRESIDENT						GOV		
IGOUNOREF	THE UN		UNO				IGO	REF	
UAF	ARMED GROUP						UAF		
UAF	ARMED GROUP						UAF		
UAF	ARMED GROUP						UAF		
UAF	ARMED GROUP						UAF		
									
									
CAN	ONTARIO	CAN							
									
BUS	INDUSTRY						BUS		
EGY	EGYPT	EGY							
GOV	PRESIDENT						GOV		
MNCUSAMED	GOOGLE	USA					MNC	MED	
USA	AMERICAN	USA							
MDV	MALE	MDV							
									
AFG	AFGHANISTAN	AFG							
AFG	AFGHANISTAN	AFG							
CAN	CANADA	CAN							
CVL	COMMUNITY						CVL		
IRQ	IRAQ	IRQ							
POL	POLISH	POL							
POLGOV	POLISH	POL					GOV		
QAT	QATAR	QAT							
QAT	QATAR	QAT							
USA	BUFFALO	USA							
MED	PUBLISHER						MED		
USA	OHIO	USA							
									
									
USA	UNITED STATES	USA							
UKR	UKRAINE	UKR							
									
									
COD	DEMOCRATIC REPUBLIC OF CONGO	COD							
CRM	CRIMINAL						CRM		
ITA	MARCHE	ITA							
JUD	ATTORNEY						JUD		
USA	AMERICAN	USA							
USA	AMERICAN	USA							
									
									
IGOWSTNAT	NATO	WST	NAT				IGO		
USA	UNITED STATES	USA							
									
USA	UNITED STATES	USA							
MED	JOURNALIST						MED		
USA	UNITED STATES	USA							
									
MOS	ISLAM				MOS				
USA	UTAH	USA							
CRM	DEALER						CRM		
CVL	HUNTER						CVL		
CVL	HUNTER						CVL		
UKR	UKRAINE	UKR							
UKR	UKRAINE	UKR							
									
									
									
TTOGOV	PRAKASH RAMADHAR	TTO					GOV		
CVL	COMMUNITY						CVL		
KEN	KENYAN	KEN							
KEN	KENYAN	KEN							
KEN	KENYAN	KEN							
KEN	KENYAN	KEN							
KENELI	KENYA	KEN					ELI		
KENELI	KENYAN	KEN					ELI		
KENELI	KENYA	KEN					ELI		
KENELI	KENYAN	KEN					ELI		
EUR	EUROPEAN	EUR							
HLH	HOSPITAL						HLH		
HLH	HOSPITAL						HLH		
HLH	HOSPITAL						HLH		
HLH	HOSPITAL						HLH		
IGOUNOKID	UNICEF		UNO				IGO		
RUS	RUSSIA	RUS							
RUS	RUSSIA	RUS							
USA	UNITED STATES	USA							
UKR	UKRAINE	UKR							
									
									
									
COP	PRISON						COP		
CVL	CITIZEN						CVL		
CVL	COMMUNITY						CVL		
CVL	COMMUNITY						CVL		
CVL	HUNTER						CVL		
GBR	UNITED KINGDOM	GBR							
GBR	SHEFFIELD	GBR							
JUDELI	LAWYER						JUD	ELI	
JUDELI	LAWYER						JUD	ELI	
LEG	SENATE						LEG		
MIL	MARINES						MIL		
MIL	NAVAL						MIL		
MNCUSA	NETFLIX	USA					MNC		
MNCUSAMED	QUALCOMM	USA					MNC	MED	
OPP	RIOTER						OPP		
POL	POLAND	POL							
REL	BELIEVER								
USAJUD	UNITED STATES	USA					JUD		
MIL	NAVAL						MIL		
									
SAU	SAUDI ARABIA	SAU							
CHN	CHINA	CHN							
									
									
									
sco	SCOTTISH			sco					
DEU	GERMAN	DEU							
GOV	AUTHORITIES						GOV		
GOV	AUTHORITIES						GOV		
									
									
USA	ATLANTA	USA							
CVL	TOURIST						CVL		
CVL	COMMUNITY						CVL		
ESP	SPAIN	ESP							
EUR	EUROPEAN	EUR							
GBRGOV	CARDIFF	GBR					GOV		
IGOUNOAIE	INTERNATIONAL ENERGY AGENCY		UNO				IGO		
ITA	ITALIAN	ITA							
JUD	DISTRICT COURT						JUD		
JUD	DISTRICT COURT						JUD		
MEDBUS	MEDIA						MED	BUS	
NLD	HOLLAND	NLD							
NZL	NEW ZEALAND	NZL							
PAK	PAKISTAN	PAK							
TCD	CHAD	TCD							
TCD	CHAD	TCD							
TCD	CHAD	TCD							
UGAJUD	GULU	UGA					JUD		
UGAJUD	GULU	UGA					JUD		
UKRREF	UKRAINIAN	UKR					REF		
USA	UNITED STATES	USA							
USAEDU	SOUTH CAROLINA	USA					EDU		
chy	CHEYENNE			chy					
BUS	BUSINESS						BUS		
									
COP	POLICE						COP		
COP	POLICE						COP		
NZL	NEW ZEALAND	NZL							
REL	CLERIC								
									
GOV	KING						GOV		
CVL	TOURIST						CVL		
									
									
									
AGR	FISHER						AGR		
DEU	GERMANY	DEU							
DEU	GERMANY	DEU							
GOV	PRESIDENT						GOV		
NLDBUS	NETHERLANDS	NLD					BUS		
USAAGR	UNITED STATES	USA					AGR		
LEG	PARLIAMENT						LEG		
MED	BLOGGER						MED		
									
CHRCTH	CATHOLIC				CHR	CTH			
COLREBOPP	FARC	COL					REB	OPP	
GOV	GOVERNMENT						GOV		
									
									
AUS	AUSTRALIAN	AUS							
CRM	BURGLAR						CRM		
CRM	CRIMINAL						CRM		
CVL	RESIDENTS						CVL		
NZLLEG	AOTEAROA	NZL					LEG		
									
									
									
BRA	BRAZIL	BRA							
NZL	NEW ZEALAND	NZL							
VEN	VENEZUELA	VEN							
									
BUS	BUSINESS						BUS		
NZL	NEW ZEALAND	NZL							
NZL	NEW ZEALAND	NZL							
									
JPN	NAHA	JPN							
									
									
									
									
VNM	VIETNAM	VNM							
									
									
									
									
									
									
BEL	BELGIUM	BEL							
CAN	CANADA	CAN							
CHN	CHINA	CHN							
MEX	MEXICO	MEX							
REB	REBELLION						REB		
USA	PHOENIX	USA							
USACVL	BROOKINGS INSTITUT	USA					CVL		
VEN	VENEZUELA	VEN							
LEG	PARLIAMENT						LEG		
									
USA	NEW YORK	USA							
PAK	PAKISTAN	PAK							
HRI	RIGHTS GROUP						HRI		
JUD	ADVOCATE						JUD		
MED	PUBLIC RADIO						MED		
KOR	SOUTH KOREA	KOR							
KOR	SOUTH KOREA	KOR							
KOR	SOUTH KOREA	KOR							
NPL	NEPAL	NPL							
									
ISR	ISRAEL	ISR							
									
EDU	STUDENT						EDU		
USA	UNITED STATES	USA							
									
CAN	CANADIAN	CAN							
EDU	PROFESSOR						EDU		
ITA	ITALY	ITA							
NZLEDU	NEW ZEALAND	NZL					EDU		
EDU	SCHOOLHOUSE						EDU		
FRA	FRENCH	FRA							
GOV	GOVERNMENT						GOV		
									
COP	POLICE						COP		
									
									
CVL	SCIENTIST						CVL		
CVL	SCIENTIST						CVL		
JPN	NAHA	JPN							
JPN	NAHA	JPN							
									
GOV	GOVERNMENT						GOV		
IRN	IRAN	IRN							
IRN	IRAN	IRN							
IRN	IRAN	IRN							
IRN	IRAN	IRN							
IRN	IRAN	IRN							
									
RWA	RWANDA	RWA							
RWA	RWANDA	RWA							
RWA	RWANDA	RWA							
RWA	RWANDA	RWA							
BUS	COMPANY						BUS		
GOVCOP	FOREIGN MINIST						GOV	COP	
RUSGOV	RUSSIA	RUS					GOV		
GOVCOP	FOREIGN MINIST						GOV	COP	
REF	ASYLUM SEEKER						REF		
									
									
									
									
									
NLDBUS	NETHERLANDS	NLD					BUS		
NLDBUS	NETHERLANDS	NLD					BUS		
MIL	MILITARY PERSONNEL						MIL		
UGAJUD	GULU	UGA					JUD		
UGA	UGANDAN	UGA							
									
									
REB	REBEL COMMANDER						REB		
									
									
									
EDU	PROFESSOR						EDU		
EDU	PROFESSOR						EDU		
EUR	EUROPE	EUR							
GBR	UNITED KINGDOM	GBR							
HLH	DOCTOR						HLH		
IGOEUREEC	EUROPEAN UNION	EUR	EEC				IGO		
NGOHLHIRC	RED CROSS		IRC				NGO	HLH	
JUD	COUNSEL						JUD		
									
USA	UNITED STATES	USA							
CVL	INDIGENOUS PEOPLE						CVL		
GOV	PRESIDENT						GOV		
									
									
JPN	JAPAN	JPN							
AUS	MURRAY	AUS							
AUS	MURRAY	AUS							
BUS	BUSINESS						BUS		
CHN	CHINA	CHN							
COP	POLICE						COP		
CUB	CUBAN	CUB							
GHA	GHANA	GHA							
GOV	GOVERNMENT						GOV		
JUD	JUSTICE SYSTEM						JUD		
OPP	OPPOSITION FACTION						OPP		
POL	POLAND	POL							
REL	BISHOP								
USA	MINNEAPOLIS	USA							
chr	CHEROKEE			chr					
									
									
COP	PRISON						COP		
COP	PRISON						COP		
COP	PRISON						COP		
COP	PRISON						COP		
									
AUSENV	AUSTRALIA	AUS					ENV		
HLH	HOSPITAL						HLH		
MNCUSAMED	GOOGLE	USA					MNC	MED	
									
BUS	AIRLINE						BUS		
BUS	AIRLINE						BUS		
CHN	CHINESE	CHN							
CVL	TENANTS						CVL		
IGOEUREEC	THE EU	EUR	EEC				IGO		
JPN	JAPANESE	JPN							
MIL	ARMY						MIL		
NLD	HOLLAND	NLD							
NZL	NEW ZEALAND	NZL							
USA	MINNEAPOLIS	USA							
									
CVL	TENANTS						CVL		
									
chr	CHEROKEE			chr					
									
									
									
GHA	GHANA	GHA							
JUD	ATTORNEY						JUD		
TWN	TAIWAN	TWN							
TWN	TAIWAN	TWN							
TWNGOV	TAIWAN	TWN					GOV		
TWNGOV	TAIWAN	TWN					GOV		
sco	SCOTTISH			sco					
sco	SCOTTISH			sco					
CUB	CUBAN	CUB							
									
CHECVL	SWITZERLAND	CHE					CVL		
COL	SOLEDAD	COL							
									
EDUCVL	STUDENT						EDU	CVL	
TUR	TURKEY	TUR							
UKR	UKRAINE	UKR							
BUS	COMPANIES						BUS		
									
									
COP	POLICE						COP		
									
									
									
									
IGOUNO	UNITED NATIONS		UNO				IGO		
ISR	ISRAEL	ISR							
ISR	ISRAEL	ISR							
MIL	ARMY						MIL		
USA	UNITED STATES	USA							
VEN	VENEZUELAN	VEN							
									
ISRUAF	ISRAEL	ISR					UAF		
USA	UNITED STATES	USA							
USA	UNITED STATES	USA							
USA	UNITED STATES	USA							
USA	UNITED STATES	USA							
									
ISR	ISRAEL	ISR							
ISR	ISRAELI	ISR							
BUS	CARMAKER						BUS		
EUR	EUROPEAN	EUR							
MLT	MALTA	MLT							
MLT	MALTESE	MLT							
BUS	ENTREPRENEUR						BUS		
JPNBUS	JAPAN	JPN					BUS		
JPN	JAPANESE	JPN							
									
									
									
EDU	STUDENT						EDU		
MEX	MEXICO	MEX							
									
MIL	MILITARY						MIL		
USAGOV	JOE BIDEN	USA					GOV		
MNCUSA	BLACKROCK	USA					MNC		
USA	UNITED STATES	USA							
EDU	SCHOOL						EDU		
EDU	SCHOOL						EDU		
MEX	MEXICO	MEX							
BUS	MANUFACTURER						BUS		
									
ITA	ITALIAN	ITA							
ITA	ITALY	ITA							
BUS	COMPANY						BUS		
USA	SAN FRANCISCO	USA							
MNCCHE	CREDIT SUISSE	CHE					MNC		
LEG	SENATE						LEG		
JUD	PROSECUTOR						JUD		
JUD	PROSECUTOR						JUD		
JUD	PROSECUTOR						JUD		
									
									
									
									
									
									
									
GOV	GOVERNMENT						GOV		
ISR	ISRAEL	ISR							
ISR	ISRAEL	ISR							
LEG	PARLIAMENT						LEG		
USA	UNITED STATES	USA							
USA	UNITED STATES	USA							
									
LVA	LATVIA	LVA							
									
									
IRN	IRANIAN	IRN							
MED	MEDIA						MED		
MED	MEDIA						MED		
NLD	THE HAGUE	NLD							
QATMED	AL JAZEERA	QAT					MED		
USABUS	JERSEY	USA					BUS		
USAELIBUS	GEORGE SOROS	USA					ELI	BUS	
USA	JERSEY	USA							
USA	UNITED STATES	USA							
									
USA	UNITED STATES	USA							
IRN	IRANIAN	IRN							
DEU	GERMANY	DEU							
									
									
CHN	CANTON	CHN							
CVL	VILLAGE						CVL		
MEX	MEXICO	MEX							
USA	UNITED STATES	USA							
COP	POLICE						COP		
									
GOV	CHIEF EXECUTIVE						GOV		
GOV	CHIEF EXECUTIVE						GOV		
BUS	COMPANY						BUS		
EDU	STUDENT						EDU		
EDU	SCHOOL						EDU		
EDU	STUDENT						EDU		
JUD	JUDICIARY						JUD		
LEG	CONGRESS						LEG		
MIL	NAVY						MIL		
MIL	NAVY						MIL		
MYS	MALAYSIAN	MYS							
UIS	THE INTERNATIONAL COMMUNITY						UIS		
USA	UNITED STATES	USA							
									
									
GOV	GOVERNMENT						GOV		
USA	UNITED STATES	USA							
BUS	COMPANIES						BUS		
MIL	MILITARY						MIL		
									
									
									
HLH	HOSPITAL						HLH		
									
REL	SAINT								
REL	SAINT								
CHRPRO	PROTESTANT				CHR	PRO			
CHRCTH	CATHOLIC				CHR	CTH			
									
									
									
MED	MEDIA						MED		
NLD	HOLLAND	NLD							
kanOPP	KANNADA			kan			OPP		
									
CANJUD	ONTARIO	CAN					JUD		
CANJUD	ONTARIO	CAN					JUD		
EDU	SCHOOL						EDU		
EDU	SCHOOL						EDU		
EDU	SCHOOL						EDU		
EDU	SCHOOL						EDU		
									
USAEDU	PHILADELPHIA	USA					EDU		
NOR	NORWAY	NOR							
COP	POLICE OFFICER						COP		
COP	POLICE OFFICER						COP		
CVL	NEIGHBORHOOD						CVL		
CVL	NEIGHBORHOOD						CVL		
JPN	JAPAN	JPN							
NGOGBRHRI	PRIVACY INTERNATIONAL	GBR					NGO	HRI	
RUS	RUSSIAN	RUS							
USA	THE US	USA							
									
GOV	DIPLOMAT						GOV		
RUS	RUSSIAN	RUS							
GBR	UNITED KINGDOM	GBR							
GOVBUS	INDUSTRY MINIST						GOV	BUS	
IGOEUREEC	THE EU	EUR	EEC				IGO		
JUD	DISTRICT COURT						JUD		
LAB	EMPLOYEE						LAB		
NGA	NIGERIAN	NGA							
GOV	CABINET						GOV		
GOV	CABINET						GOV		
IGOUNO	THE UN		UNO				IGO		
IGOUNO	THE UN		UNO				IGO		
CAN	CANADA	CAN							
RUS	RUSSIAN	RUS							
ISRMIL	ISRAEL	ISR					MIL		
CVL	SCIENTIST						CVL		
CVL	SCIENTIST						CVL		
									
USA	WASHINGTON	USA							
USA	WASHINGTON	USA							
MOSBUS	ISLAMIC				MOS		BUS		
GOV	GOVERNMENT						GOV		
GOV	GOVERNMENT						GOV		
IND	MAHARASHTRA	IND							
NGA	NIGERIAN	NGA							
NGA	NIGERIAN	NGA							
MED	JOURNALIST						MED		
MED	JOURNALIST						MED		
									
									
SAU	SAUDI	SAU							
SAUOPP	SAUDI	SAU					OPP		
USAMED	WALL STREET JOURNAL	USA					MED		
									
USA	UNITED STATES	USA							
									
									
AUS	AUSTRALIAN	AUS							
									
PTY	DEMOCRATIC PARTY								
PTY	DEMOCRATIC PARTY								
